"184","1","1830","-246.000","60.000","1059.000","-2.850","11.000"
"185","1","1840","-192.000","100.000","1027.000","8.782","11.000"
"186","1","1850","-177.000","149.000","1023.000","21.747","11.000"
"187","1","1860","-176.000","5.000","965.000","27.894","11.000"
"188","1","1870","-166.000","107.000","1041.000","22.652","11.000"
"189","1","1880","-210.000","128.000","1027.000","8.635","11.000"
"190","1","1890","-179.000","132.000","1012.000","-5.404","11.000"
"191","1","1900","-102.000","111.000","1024.000","-14.805","11.000"
"192","1","1910","-64.000","78.000","1038.000","-25.072","11.000"
"193","1","1920","-36.000","99.000","1054.000","-43.604","11.000"
"194","1","1930","-36.000","111.000","1057.000","-69.322","11.000"
"195","1","1940","-98.000","111.000","1043.000","-92.895","11.000"
"196","1","1950","-26.000","113.000","1035.000","-105.319","11.000"
"197","1","1960","34.000","135.000","990.000","-104.807","11.000"
"198","1","1970","-80.000","108.000","1052.000","-95.322","11.000"
"199","1","1980","-102.000","115.000","1047.000","-81.588","11.000"
"200","1","1990","-68.000","110.000","1027.000","-67.495","11.000"
"201","1","2000","-111.000","77.000","1027.000","2.759","13.000"
"202","1","2010","-114.000","108.000","1024.000","15.943","13.000"
"203","1","2020","-109.000","90.000","1026.000","43.497","13.000"
"204","1","2030","-80.000","99.000","1026.000","76.927","13.000"
"205","1","2040","-67.000","113.000","1039.000","102.200","13.000"
"206","1","2050","-81.000","91.000","1027.000","111.089","13.000"
"207","1","2060","-70.000","82.000","1027.000","103.571","13.000"
"208","1","2070","-77.000","136.000","1014.000","85.535","13.000"
"209","1","2080","-150.000","79.000","1030.000","66.720","13.000"
"210","1","2090","-150.000","130.000","1024.000","55.990","13.000"
"211","1","2100","-144.000","114.000","1035.000","55.908","13.000"
"212","1","2110","-138.000","130.000","1024.000","62.140","13.000"
"213","1","2120","-144.000","130.000","1016.000","67.887","13.000"
"214","1","2130","-131.000","105.000","1033.000","68.208","13.000"
"215","1","2140","-131.000","86.000","1021.000","60.512","13.000"
"216","1","2150","-90.000","83.000","1022.000","44.098","13.000"
"217","1","2160","-96.000","75.000","1038.000","20.554","13.000"
"218","1","2170","-96.000","129.000","1032.000","-5.096","13.000"
"219","1","2180","-65.000","76.000","1036.000","-26.266","13.000"
"220","1","2190","-74.000","99.000","1027.000","-40.576","13.000"
"221","1","2200","-101.000","63.000","1028.000","-49.540","13.000"
"222","1","2210","-108.000","95.000","1021.000","-53.895","13.000"
"223","1","2220","-95.000","42.000","1052.000","-54.174","13.000"
"224","1","2230","-98.000","32.000","1030.000","-53.337","13.000"
"225","1","2240","-82.000","13.000","1053.000","-55.267","13.000"
"226","1","2250","-105.000","43.000","1011.000","-60.885","13.000"
"227","1","2260","-98.000","46.000","1029.000","-67.106","13.000"
"228","1","2270","-98.000","48.000","1030.000","-70.216","13.000"
"229","1","2280","-112.000","58.000","1030.000","-68.888","13.000"
"230","1","2290","-120.000","77.000","1020.000","-63.209","13.000"
"231","1","2300","-137.000","80.000","1027.000","-53.425","13.000"
"232","1","2310","-146.000","96.000","1024.000","-40.385","13.000"
"233","1","2320","-178.000","108.000","1025.000","-25.243","13.000"
"234","1","2330","-159.000","122.000","1022.000","-9.186","13.000"
"235","1","2340","-146.000","100.000","1031.000","4.860","13.000"
"236","1","2350","-144.000","72.000","1051.000","11.926","13.000"
"237","1","2360","-148.000","67.000","1015.000","8.880","13.000"
"238","1","2370","-131.000","81.000","1008.000","-2.570","13.000"
"239","1","2380","-126.000","59.000","1033.000","-17.872","13.000"
"240","1","2390","-116.000","58.000","1030.000","-33.195","13.000"
"241","1","2400","-134.000","69.000","1025.000","-45.886","13.000"
"242","1","2410","-141.000","53.000","1028.000","-53.354","13.000"
"243","1","2420","-151.000","49.000","1035.000","-54.131","13.000"
"244","1","2430","-81.000","2.000","980.000","-50.839","13.000"
"245","1","2440","-28.000","45.000","1011.000","-51.019","13.000"
"246","1","2450","-85.000","65.000","1035.000","-59.895","13.000"
"247","1","2460","-81.000","105.000","1022.000","-72.201","13.000"
"248","1","2470","-86.000","117.000","1028.000","-77.214","13.000"
"249","1","2480","-90.000","125.000","1028.000","-69.605","13.000"
"250","1","2490","-84.000","113.000","1029.000","-52.326","13.000"
"251","1","2500","-128.000","95.000","1044.000","3.255","12.000"
"252","1","2510","-131.000","165.000","993.000","19.330","12.000"
"253","1","2520","-123.000","156.000","997.000","54.368","12.000"
"254","1","2530","-125.000","133.000","1038.000","99.284","12.000"
"255","1","2540","-121.000","124.000","1025.000","135.925","12.000"
"256","1","2550","-118.000","115.000","1035.000","151.319","12.000"
"257","1","2560","-124.000","105.000","991.000","143.658","12.000"
"258","1","2570","-84.000","76.000","1031.000","118.925","12.000"
"259","1","2580","-81.000","14.000","1069.000","84.092","12.000"
"260","1","2590","-38.000","87.000","1031.000","45.146","12.000"
"261","1","2600","-59.000","88.000","1027.000","9.474","12.000"
"262","1","2610","-81.000","107.000","1029.000","-15.080","12.000"
"263","1","2620","-117.000","92.000","1033.000","-24.100","12.000"
"264","1","2630","-105.000","111.000","1058.000","-18.854","12.000"
"265","1","2640","-110.000","82.000","984.000","-5.961","12.000"
"266","1","2650","-91.000","35.000","1051.000","5.063","12.000"
"267","1","2660","-91.000","15.000","1054.000","5.996","12.000"
"268","1","2670","-92.000","-18.000","1040.000","-5.214","12.000"
"269","1","2680","-75.000","3.000","1027.000","-23.958","12.000"
"270","1","2690","-33.000","-15.000","1027.000","-44.601","12.000"
"271","1","2700","-35.000","-22.000","1041.000","-64.346","12.000"
"272","1","2710","-56.000","-1.000","1050.000","-80.881","12.000"
"273","1","2720","-80.000","-46.000","1094.000","-89.989","12.000"
"274","1","2730","-153.000","7.000","1032.000","-86.680","12.000"
"275","1","2740","-102.000","8.000","1021.000","-69.579","12.000"
"276","1","2750","-128.000","22.000","1030.000","-45.077","12.000"
"277","1","2760","-155.000","40.000","1048.000","-22.170","12.000"
"278","1","2770","-158.000","71.000","1032.000","-4.410","12.000"
"279","1","2780","-156.000","92.000","1012.000","8.892","12.000"
"280","1","2790","-160.000","83.000","1028.000","18.360","12.000"
"281","1","2800","-173.000","140.000","1062.000","24.563","12.000"
"282","1","2810","-166.000","27.000","995.000","28.336","12.000"
"283","1","2820","-122.000","8.000","1053.000","27.314","12.000"
"284","1","2830","-87.000","32.000","1030.000","16.045","12.000"
"285","1","2840","-91.000","47.000","999.000","-6.859","12.000"
"286","1","2850","-75.000","59.000","1051.000","-35.221","12.000"
"287","1","2860","-51.000","84.000","1064.000","-60.046","12.000"
